Hour,Base_Action,Base_Bill,Base_Grid,Base_Soc
1982,0,7282.897493955285,71.04466666666667,6.396766315609475
1983,0,7287.608243288619,72.47306666666667,6.396126315609475
1984,0,7292.438913288619,74.318,6.3954863156094754
1985,0,7297.303992121952,74.84736666666667,6.394846315609476
1986,0,7302.135965371953,74.33805,6.394206315609476
1987,0,7306.948002038619,74.03133333333334,6.393566315609476
1988,0,7311.655420121952,72.42181666666667,6.392926315609476
1989,0,7316.245343121953,70.6142,6.392286315609477
1990,0,7320.851901788619,70.87013333333333,6.391646315609477
1991,0,7325.409416871953,70.11561666666667,6.391006315609477
1992,0,7329.981881955287,70.34561666666666,6.390366315609477
1993,0,7334.51014703862,69.66561666666666,6.389726315609478
1994,0,7339.015662121953,69.31561666666666,6.389086315609478
1995,0,7343.4932272052865,68.88561666666666,6.388446315609478
1996,0,7347.93439228862,68.32561666666666,6.387806315609478
1997,0.01219368439052193,7352.3438499614385,67.83781035105719,6.398750315780474
1998,0.0012496842195259816,7356.743496274246,67.68686635088619,6.399297515789025
1999,0.0007024842109757401,7361.111907019053,67.20631915087763,6.399324875789452
2000,0.0006751242105487165,7365.48031598546,67.20629179087722,6.399326243789473
2001,0.0006737562105270101,7370.015124862947,69.76629042287719,6.399326312189475
2002,0.0006736878105257915,7374.707233735989,72.1862903544772,6.399326315609474
2003,0,7379.516298819322,73.98561666666666,6.398686315609474
2004,0,7384.457963902656,76.02561666666666,6.3980463156094745
2005,0,7389.523128985989,77.92561666666666,6.397406315609475
2006,0,7394.703344069323,79.69561666666667,6.396766315609475
2007,0,7399.978459152657,81.15561666666666,6.396126315609475
2008,0,7405.27307423599,81.45561666666666,6.3954863156094754
2009,0,7410.5390893193235,81.01561666666666,6.394846315609476
2010,0,7415.726454402657,79.80561666666667,6.394206315609476
2011,0,7420.78186948599,77.77561666666666,6.393566315609476
2012,0,7425.580534569323,73.82561666666666,6.392926315609476
2013,0,7430.169899652657,70.60561666666666,6.392286315609477
2014,0,7434.60846473599,68.28561666666667,6.391646315609477
2015,0,7438.9111798193235,66.19561666666667,6.391006315609477
2016,0,7442.982117902657,62.62981666666666,6.390366315609477
2017,0,7446.984990152657,61.58265,6.389726315609478
2018,0,7450.90614873599,60.325516666666665,6.389086315609478
2019,0,7454.736811069324,58.93326666666667,6.388446315609478
2020,0,7458.467996319324,57.40285,6.387806315609478
2021,0.01219368439052193,7462.160096658809,56.801543684390516,6.398750315780474
2022,0.0012496842195259816,7465.754947638284,55.30539968421953,6.399297515789025
2023,0.0007024842109757401,7469.292825216424,54.42888581754431,6.399324875789452
2024,0.0006751242105487165,7472.850262766164,54.72980845754388,6.399326243789473
2025,0.0006737562105270101,7476.5683704769845,57.201657089543865,6.399326312189475
2026,0.0006736878105257915,7480.203590183359,55.92645702114386,6.399326315609474
2027,0,7483.851240683359,56.1177,6.398686315609474
2028,0,7487.572867683359,57.255799999999994,6.3980463156094745
2029,0,7491.264599016692,56.79586666666666,6.397406315609475
2030,0,7495.019015266692,57.76025,6.396766315609475
2031,0,7498.7876286000255,57.97866666666666,6.396126315609475
2032,0,7502.542970016692,57.77448333333333,6.3954863156094754
2033,0,7506.295368016692,57.7292,6.394846315609476
